word,num_docs,num_docs_rank
blissful,198,18365
poorest,198,18365
whispering,198,18365
crystallize,198,18365
declamation,198,18365
walled,198,18365
censored,198,18365
labyrinthine,198,18365
catechism,198,18365
automobiles,198,18365
overtake,198,18365
catalogued,198,18365
racing,198,18365
bookish,198,18365
blemish,198,18365
supersedes,198,18365
misty,198,18365
disquiet,197,18406
inconsiderable,197,18406
intoxicated,197,18406
preestablished,197,18406
livres,197,18406
enticing,197,18406
adored,197,18406
denomination,197,18406
goats,197,18406
tunnel,197,18406
objectors,197,18406
colloquium,197,18406
reigned,197,18406
bows,197,18406
progenitor,197,18406
sacraments,197,18406
oppress,197,18406
counterargument,197,18406
incredulous,197,18406
disrepute,197,18406
tomatoes,197,18406
piling,197,18406
purgation,197,18406
duped,197,18406
transferable,197,18406
acquisitions,197,18406
venues,197,18406
zen,197,18406
misidentification,197,18406
telegraph,197,18406
excruciating,197,18406
infirmity,197,18406
spit,197,18406
demur,197,18406
retiring,197,18406
barking,197,18406
unkind,197,18406
perturbed,197,18406
emperors,197,18406
marches,197,18406
queried,197,18406
athlete,197,18406
curry,197,18406
amelioration,196,18449
confessor,196,18449
tablet,196,18449
raid,196,18449
tile,196,18449
belgian,196,18449
lessening,196,18449
spectatorship,196,18449
orientalist,196,18449
litany,196,18449
unmentioned,196,18449
sifting,196,18449
decorous,196,18449
caption,196,18449
hesitations,196,18449
hurled,196,18449
churchmen,196,18449
fasten,196,18449
mannered,196,18449
demeanor,196,18449
marginality,196,18449
overstate,196,18449
underpinned,196,18449
chimney,196,18449
butcher,196,18449
literalism,196,18449
lutheran,196,18449
fractions,196,18449
ferment,196,18449
aggrandizement,196,18449
devises,196,18449
entrapment,196,18449
wrest,196,18449
disclaim,196,18449
chauvinism,196,18449
cooling,196,18449
freak,196,18449
tun,196,18449
emigration,195,18487
conformist,195,18487
organizers,195,18487
disenchanted,195,18487
alibi,195,18487
reassess,195,18487
deluge,195,18487
soundly,195,18487
legislatures,195,18487
impel,195,18487
meanness,195,18487
redefines,195,18487
wholehearted,195,18487
seamlessly,195,18487
placeholder,195,18487
provocatively,195,18487
bloodless,195,18487
gambler,195,18487
oratorical,195,18487
snare,195,18487
softer,195,18487
sententious,195,18487
volunteers,195,18487
weekend,195,18487
condone,195,18487
unobtrusive,195,18487
individualists,195,18487
dreamlike,195,18487
brightest,195,18487
resistances,195,18487
odors,195,18487
proficient,195,18487
cleanly,195,18487
heroically,195,18487
cursing,195,18487
feu,195,18487
theists,195,18487
iconographic,195,18487
swears,195,18487
rehearses,195,18487
governess,195,18487
valet,195,18487
botany,195,18487
consecration,195,18487
euphemism,195,18487
startlingly,195,18487
faintest,195,18487
outstrip,195,18487
disfigured,195,18487
scratched,195,18487
belittle,194,18537
interviewed,194,18537
pitcher,194,18537
coolness,194,18537
citadel,194,18537
uncongenial,194,18537
irretrievably,194,18537
surmounted,194,18537
heeded,194,18537
canny,194,18537
reverberations,194,18537
satirizes,194,18537
verities,194,18537
visitation,194,18537
veteran,194,18537
pedagogic,194,18537
wiener,194,18537
darkest,194,18537
freshman,194,18537
onlooker,194,18537
dismemberment,194,18537
horseback,194,18537
knave,194,18537
proleptic,194,18537
manufacturers,194,18537
thematize,194,18537
inspected,194,18537
physiologists,194,18537
reflectance,194,18537
inexplicably,194,18537
slit,194,18537
mobilization,194,18537
dissonant,194,18537
canonization,194,18537
dine,194,18537
roundly,194,18537
cracked,194,18537
wand,194,18537
surer,194,18537
thrift,194,18537
annually,194,18537
timber,194,18537
strangest,194,18537
polluted,194,18537
brushed,194,18537
comforted,194,18537
pills,194,18537
duns,194,18537
relay,193,18585
besetting,193,18585
wry,193,18585
deism,193,18585
unjustifiably,193,18585
dismantle,193,18585
integrally,193,18585
bildungsroman,193,18585
headquarters,193,18585
poster,193,18585
survivals,193,18585
fling,193,18585
bonus,193,18585
reconstitution,193,18585
memorized,193,18585
louder,193,18585
repentant,193,18585
bot,193,18585
broadens,193,18585
primates,193,18585
likening,193,18585
preempt,193,18585
preventive,193,18585
undercurrent,193,18585
stultifying,193,18585
souvenir,193,18585
leftist,193,18585
immutability,193,18585
unethical,193,18585
keystone,193,18585
eradicated,192,18615
disappoint,192,18615
retrospection,192,18615
sporting,192,18615
instigated,192,18615
guys,192,18615
strident,192,18615
concocted,192,18615
unsettle,192,18615
foliage,192,18615
predispositions,192,18615
unraveling,192,18615
cependant,192,18615
unreservedly,192,18615
insolent,192,18615
prehension,192,18615
speechless,192,18615
enchanting,192,18615
chemically,192,18615
chip,192,18615
humors,192,18615
justices,192,18615
abstention,192,18615
hoax,192,18615
canonized,192,18615
loco,192,18615
multitudinous,192,18615
deciphered,192,18615
divination,192,18615
durability,192,18615
fecund,192,18615
obtrusive,192,18615
intensively,192,18615
buyers,192,18615
publishes,192,18615
labouring,192,18615
respectfully,192,18615
lingered,192,18615
bluff,192,18615
astrological,191,18654
incarceration,191,18654
eccentricities,191,18654
dubs,191,18654
spiders,191,18654
fleshing,191,18654
scar,191,18654
undisciplined,191,18654
widens,191,18654
repressing,191,18654
fracture,191,18654
clamor,191,18654
castilian,191,18654
enamored,191,18654
packet,191,18654
chancy,191,18654
incompatibilities,191,18654
increments,191,18654
amending,191,18654
embittered,191,18654
semester,191,18654
distributional,191,18654
densities,191,18654
deconstructing,191,18654
ultimacy,191,18654
usurper,191,18654
thigh,191,18654
debasement,191,18654
fervently,191,18654
prefigure,191,18654
stronghold,191,18654
foreboding,191,18654
starved,191,18654
concurs,191,18654
deleting,191,18654
pinnacle,191,18654
satirize,191,18654
operatic,191,18654
probed,191,18654
thematizes,191,18654
exaggerations,191,18654
neurology,191,18654
kettle,191,18654
dizzying,191,18654
rejections,191,18654
thorns,191,18654
calamities,191,18654
rebuked,190,18701
accentuates,190,18701
externalization,190,18701
exempted,190,18701
stalinist,190,18701
metallic,190,18701
negotiable,190,18701
humbler,190,18701
fend,190,18701
legislating,190,18701
incited,190,18701
email,190,18701
reexamination,190,18701
iniquity,190,18701
glide,190,18701
evasions,190,18701
referenced,190,18701
exploding,190,18701
pavement,190,18701
factitious,190,18701
heteronomous,190,18701
irremediably,190,18701
onerous,190,18701
steadfastly,190,18701
rejoices,190,18701
pianist,190,18701
expressionism,190,18701
unwary,190,18701
mourned,190,18701
mourns,190,18701
pathetically,190,18701
disc,190,18701
tilt,190,18701
cancelling,190,18701
rediscover,190,18701
translational,190,18701
dyad,190,18701
indissolubly,190,18701
singleness,190,18701
biochemistry,190,18701
noncontradiction,190,18701
intermingling,190,18701
deflated,190,18701
pared,190,18701
perilously,190,18701
inauthenticity,190,18701
pools,190,18701
expel,190,18701
disapproving,189,18749
buttressed,189,18749
unimaginative,189,18749
gloves,189,18749
dinosaurs,189,18749
kinsmen,189,18749
betterment,189,18749
scansion,189,18749
scheming,189,18749
redeemer,189,18749
fluctuate,189,18749
republics,189,18749
humanizing,189,18749
caps,189,18749
popes,189,18749
balloon,189,18749
discontented,189,18749
furtherance,189,18749
moist,189,18749
enigmas,189,18749
hungarian,189,18749
lantern,189,18749
irreversibility,189,18749
upstairs,189,18749
legged,189,18749
bypasses,189,18749
vats,189,18749
religiosity,189,18749
contemporaneity,189,18749
plenum,189,18749
dissension,189,18749
parse,189,18749
reporters,189,18749
fervour,189,18749
malign,189,18749
irremediable,189,18749
jeopardized,189,18749
schooled,189,18749
frighten,189,18749
democratically,189,18749
clairvoyance,189,18749
enthusiasms,189,18749
album,189,18749
marsh,189,18749
dishonor,189,18749
etymologies,189,18749
outworn,189,18749
aggregating,189,18749
coexisting,189,18749
extravagantly,189,18749
mechanized,188,18799
pervert,188,18799
bowed,188,18799
normalcy,188,18799
prosecute,188,18799
trivialization,188,18799
recognisable,188,18799
comp,188,18799
flemish,188,18799
exacted,188,18799
sorrowful,188,18799
uninitiated,188,18799
incantation,188,18799
tanner,188,18799
ornamentation,188,18799
prescientific,188,18799
fighter,188,18799
edenic,188,18799
rejoin,188,18799
climbs,188,18799
politique,188,18799
transporting,188,18799
eke,188,18799
affixed,188,18799
crumbling,188,18799
clutches,188,18799
devalued,188,18799
crystallization,188,18799
antics,188,18799
proprieties,188,18799
complied,188,18799
fragrant,188,18799
propagandist,188,18799
sacrosanct,188,18799
lesions,188,18799
calculates,188,18799
byproduct,188,18799
concave,188,18799
squeezed,188,18799
demolished,188,18799
watered,187,18839
mentation,187,18839
calender,187,18839
bleed,187,18839
craftsmen,187,18839
executioner,187,18839
dungeon,187,18839
inspector,187,18839
clinic,187,18839
thicker,187,18839
zeitgeist,187,18839
arcadian,187,18839
judiciously,187,18839
fours,187,18839
chef,187,18839
interpenetrate,187,18839
mortification,187,18839
chastened,187,18839
disentangled,187,18839
helm,187,18839
nightmares,187,18839
championing,187,18839
impiety,187,18839
unreadable,187,18839
processor,187,18839
neatness,187,18839
stack,187,18839
recuperate,187,18839
trumpets,187,18839
scathing,187,18839
magnum,187,18839
incomprehension,187,18839
friars,187,18839
bohemian,187,18839
ushered,187,18839
macabre,187,18839
boulder,187,18839
fearsome,187,18839
laudatory,187,18839
optimizing,187,18839
disrespectful,187,18839
consternation,187,18839
gait,187,18839
moisture,187,18839
hesitating,187,18839
disciplining,187,18839
misrepresentations,187,18839
lawlessness,187,18839
antebellum,186,18887
veneer,186,18887
vestigial,186,18887
gnostic,186,18887
modulates,186,18887
inattentive,186,18887
deflection,186,18887
ridiculing,186,18887
regaining,186,18887
betrothal,186,18887
furies,186,18887
hostess,186,18887
eurocentric,186,18887
belied,186,18887
empower,186,18887
losers,186,18887
reproducible,186,18887
rector,186,18887
inventors,186,18887
attainments,186,18887
bulls,186,18887
snapshot,186,18887
preempted,186,18887
grudgingly,186,18887
represses,186,18887
pumping,186,18887
wily,186,18887
fiend,186,18887
adroit,186,18887
adieu,186,18887
subtracting,186,18887
lemmas,186,18887
precocious,186,18887
fortnight,186,18887
leitmotif,186,18887
coarseness,186,18887
respiration,186,18887
graver,186,18887
transgressing,186,18887
suck,186,18887
rebuild,186,18887
decorations,186,18887
speci,186,18887
proton,186,18887
disengagement,186,18887
meteorological,186,18887
unremitting,186,18887
scars,186,18887
unpacked,186,18887
flush,186,18887
voltage,186,18887
solubility,186,18887
drums,186,18887
stump,186,18887
convertible,185,18941
tires,185,18941
crossings,185,18941
cloister,185,18941
combating,185,18941
placid,185,18941
flint,185,18941
envied,185,18941
evolutions,185,18941
historicized,185,18941
abjection,185,18941
delusional,185,18941
deictic,185,18941
wavers,185,18941
banishing,185,18941
leeway,185,18941
paltry,185,18941
pins,185,18941
toll,185,18941
residuum,185,18941
disperse,185,18941
accompaniments,185,18941
admonitions,185,18941
differentiable,185,18941
byronic,185,18941
monasteries,185,18941
subscribers,185,18941
click,185,18941
inflamed,185,18941
sandy,185,18941
bully,185,18941
disquisition,185,18941
zoology,185,18941
illiberal,185,18941
ardently,185,18941
donor,185,18941
agentive,185,18941
subgroup,185,18941
shroud,185,18941
portent,185,18941
reshaped,185,18941
rebutted,185,18941
aborted,185,18941
unholy,185,18941
pointers,185,18941
tore,185,18941
peasantry,185,18941
cubes,185,18941
reifying,185,18941
mast,185,18941
diversification,184,18991
nut,184,18991
woo,184,18991
overestimated,184,18991
tolerates,184,18991
fictionalized,184,18991
flips,184,18991
palimpsest,184,18991
absolution,184,18991
normalizing,184,18991
thereon,184,18991
grabs,184,18991
levity,184,18991
cashing,184,18991
satellites,184,18991
unprovable,184,18991
audio,184,18991
cans,184,18991
resourcefulness,184,18991
considerate,184,18991
elation,184,18991
somethings,184,18991
obviates,184,18991
blueness,184,18991
rectilinear,184,18991
stilted,184,18991
dejection,184,18991
embroiled,184,18991
accumulates,184,18991
wrongheaded,184,18991
encloses,184,18991
fundamentalism,184,18991
exponentially,184,18991
symbiotic,184,18991
injection,184,18991
streak,184,18991
noblemen,184,18991
foreignness,184,18991
relegating,184,18991
misreadings,184,18991
sampled,184,18991
harmonizes,184,18991
uncannily,184,18991
jersey,184,18991
contenders,184,18991
tumultuous,184,18991
serially,183,19037
disruptions,183,19037
congeries,183,19037
gears,183,19037
guesswork,183,19037
flour,183,19037
claimant,183,19037
apartheid,183,19037
heresies,183,19037
selfsame,183,19037
monosyllabic,183,19037
deterministically,183,19037
positivity,183,19037
bushes,183,19037
delegates,183,19037
conserving,183,19037
disseminate,183,19037
adversarial,183,19037
spurs,183,19037
colon,183,19037
seduces,183,19037
lodgings,183,19037
lime,183,19037
farfetched,183,19037
magnifying,183,19037
conversationally,183,19037
nativism,183,19037
reassured,183,19037
augmenting,183,19037
medley,183,19037
moribund,183,19037
uncontested,183,19037
espousing,183,19037
romantically,183,19037
troop,183,19037
frivolity,183,19037
spleen,183,19037
academies,183,19037
coining,183,19037
boarding,183,19037
roam,183,19037
midwife,183,19037
comedian,182,19079
paves,182,19079
disarray,182,19079
camouflage,182,19079
fatherhood,182,19079
spaniard,182,19079
internality,182,19079
interiors,182,19079
magnanimous,182,19079
grading,182,19079
groans,182,19079
mystique,182,19079
rehabilitate,182,19079
artless,182,19079
titular,182,19079
mire,182,19079
evocations,182,19079
surmises,182,19079
ontogenetic,182,19079
colonists,182,19079
fees,182,19079
internationalism,182,19079
manufacturer,182,19079
prolongation,182,19079
thwarts,182,19079
vertigo,182,19079
petitions,182,19079
hounds,182,19079
unhistorical,182,19079
misdeeds,182,19079
acceptances,182,19079
wildest,182,19079
aesthete,182,19079
miserably,182,19079
discourages,182,19079
unresolvable,182,19079
voluntarist,181,19115
pairings,181,19115
mil,181,19115
reel,181,19115
deranged,181,19115
discreetly,181,19115
loads,181,19115
molding,181,19115
moody,181,19115
insinuating,181,19115
benchmark,181,19115
perishable,181,19115
celebratory,181,19115
baser,181,19115
nativist,181,19115
industrialized,181,19115
ide,181,19115
recalcitrance,181,19115
rearranging,181,19115
randomized,181,19115
velvet,181,19115
bubbles,181,19115
laird,181,19115
thomism,181,19115
ennobling,181,19115
stabs,181,19115
reconstructive,181,19115
shrunk,181,19115
beef,181,19115
philosophe,181,19115
nickname,181,19115
twentiethcentury,181,19115
avails,181,19115
stifle,181,19115
obstinacy,181,19115
snatches,181,19115
wretchedness,181,19115
smacks,181,19115
habitus,181,19115
shrug,181,19115
lures,181,19115
wagon,181,19115
digress,181,19115
pretender,181,19115
fount,181,19115
dehumanizing,180,19160
sundered,180,19160
favourably,180,19160
dictation,180,19160
augmentation,180,19160
nationhood,180,19160
refugee,180,19160
entelechy,180,19160
oddness,180,19160
decomposing,180,19160
viennese,180,19160
sagacity,180,19160
penitential,180,19160
pied,180,19160
clutter,180,19160
substantiation,180,19160
interchangeability,180,19160
pots,180,19160
materialization,180,19160
brushes,180,19160
chased,180,19160
maudlin,180,19160
dreamy,180,19160
hobby,180,19160
heady,180,19160
eschatology,180,19160
conquers,180,19160
exorbitant,180,19160
whirl,180,19160
publicized,180,19160
canvass,180,19160
taxed,180,19160
franchise,180,19160
gauged,180,19160
sleepy,180,19160
reverted,180,19160
disadvantageous,180,19160
